,customer_unique_id,frequency,recency,T,monetary_value,probability_alive,pred_num_txn,exp_avg_sales,predicted_clv,manual_predicted_clv,clv_profit
550,4577881f7a6c10d8eb6bd7f7a82ffa86,1.0,351.0,391.0,692.0,0.10496104052328772,0.01,700.6987951599787,8.170162378313453,7.006987951599787,0.8170162378313454
551,45ca4053806ecd0f595c633184e0ff61,1.0,296.0,428.0,699.0,0.07365563314882694,0.01,707.7101597550067,5.442224189960036,7.077101597550067,0.5442224189960035
552,45cfc55a4d5073c50be858369454fc0e,1.0,297.0,426.0,1192.0,0.0744895058226785,0.01,1201.5105519477002,9.37460132813183,12.015105519477002,0.937460132813183
553,4658b26bcea972ed0b86a5f8c61718be,1.0,489.0,568.0,503.6,0.0971949194991573,0.01,511.99292520236514,4.231797734019366,5.119929252023652,0.4231797734019367
554,4681829483318507ed55682649de6571,1.0,68.0,278.0,439.6,0.03221108262075119,0.0,447.8890203335368,1.9923127681906838,0.0,0.19923127681906838
555,46b061196b47dfe9318d38bab6a40ee7,1.0,5.0,232.0,129.9,0.020431180151696482,0.0,137.68621817922212,0.4311461983533728,0.0,0.043114619835337285
556,46da36c3df7118852b770394d1ba2be5,1.0,408.0,432.0,52.9,0.11210306372841239,0.01,60.56120763391301,0.704223654706006,0.6056120763391301,0.0704223654706006
557,46ed126bcf1df6e195dbc63d7c320983,1.0,457.0,464.0,29.9,0.11877581714078642,0.01,37.52386682167782,0.43957915060774194,0.3752386682167782,0.0439579150607742
558,4702ba5faa8283e0f6b6a545cdaf8a9f,1.0,449.0,470.0,160.0,0.11373264013308138,0.01,167.83508593784296,1.8654506638720278,1.6783508593784298,0.1865450663872028
559,4711348768db55c57a67aba080ead566,1.0,22.0,104.0,969.99,0.057685016984653406,0.01,979.140115698816,12.466856632925472,9.79140115698816,1.2466856632925474
560,473d9165586cfc6708841d07adf6c020,1.0,80.0,184.0,810.4499999999999,0.05925056894245028,0.01,819.3411003429898,8.403572191135867,8.193411003429897,0.8403572191135867
561,47544c4d42f988172faedb4b05231671,1.0,31.0,117.0,89.9,0.05773446731219237,0.01,97.6212776362044,1.1907923500379114,0.976212776362044,0.11907923500379114
562,4755e6cf97a25760ab159e0457c84a29,1.0,116.0,184.0,18.9,0.07873185946980334,0.01,26.506008172347947,0.36124471798923213,0.2650600817234795,0.03612447179892322
563,4757b4d81eaab4d270e585126410dc5c,1.0,24.0,508.0,34.9,0.008253465999583397,0.0,42.531984389555035,0.03242958144555661,0.0,0.0032429581445556615
564,475cab480951109dec3ad6f770167fa5,1.0,28.0,421.0,119.8,0.011671759456440006,0.0,127.56982069211014,0.1572434050574675,0.0,0.01572434050574675
565,475d4eb16efe698064c2966acd62584c,1.0,2.0,162.0,47.65,0.02982745645857269,0.01,55.30268418764193,0.30355107512534835,0.5530268418764193,0.030355107512534837
566,47a71b49f98984efd3c62cb213f977e8,1.0,11.0,307.0,59.9,0.015182464763413683,0.0,67.57257222894111,0.13335516010545648,0.0,0.013335516010545648
567,47c1a3033b8b77b3ab6e109eb4d5fdf3,4.0,170.0,386.0,211.875,0.10180903676243021,0.03,213.852418651623,5.815151907280497,6.41557255954869,0.5815151907280497
568,47c89a36acb8a73127ec91d0542289b5,1.0,192.0,307.0,159.6,0.0694889442193832,0.01,167.43443653241278,1.5123683856187269,1.674344365324128,0.1512368385618727
569,481060b29de0e9b3d7f4b2991cfb0767,1.0,3.0,105.0,97.0,0.04549372961297937,0.01,104.73280458259003,1.0480754313696223,1.0473280458259004,0.10480754313696224
570,4820f42c8203dcad5d2c17cf363048b0,1.0,140.0,375.0,219.0,0.03775298048363326,0.0,226.9308732387941,0.9788400663261668,0.0,0.09788400663261669
571,4827d6a02f010b9505e4af04c7fac522,1.0,275.0,341.0,55.5,0.09223792980141454,0.01,63.165428769209164,0.7085459951818953,0.6316542876920916,0.07085459951818954
572,485b849ef839f0f401da8bfdc7ac2781,1.0,199.0,425.0,69.49,0.04560622665565402,0.0,77.1781417241296,0.3692817660688148,0.0,0.03692817660688148
573,48625b68a29dcfc3aba4b5147e0625aa,1.0,133.0,337.0,120.0,0.041900755544028515,0.01,127.77014539482524,0.6560458000386735,1.2777014539482523,0.06560458000386736
574,487b72af97cd4e1dcdfae25627f3ea8a,1.0,15.0,278.0,339.9,0.018303364066831727,0.0,348.0271560300651,0.8796822543304661,0.0,0.08796822543304661
575,4897a3c64a635a703a71dd2d9189bffa,1.0,168.0,501.0,174.9,0.0292324154145652,0.0,182.75927629011707,0.49857567163027,0.0,0.049857567163027
576,48fd7dec70f2b104a1d5e8c5c639102b,1.0,125.0,485.0,43.6,0.022843215013720924,0.0,51.24610895766139,0.11184773754418258,0.0,0.011184773754418259
577,494e887fef923d79982b3c0e1ab49cdd,1.0,157.0,187.0,55.0,0.10187324573140082,0.02,62.66461701242144,1.0961997541610649,1.2532923402484288,0.10961997541610649
578,495fe7ae31686381c8145b2936e761dc,1.0,340.0,363.0,129.99,0.11132402807237478,0.01,137.77636429544393,1.790636669255515,1.3777636429544393,0.1790636669255515
579,4962136f755981b83b03f476e66eea7d,1.0,398.0,688.0,345.59999999999997,0.05277180027839691,0.0,353.73641005744514,1.3696901525892309,0.0,0.1369690152589231
580,4985c6f86aaf1460d9b6fdc74465a5a5,1.0,6.0,32.0,110.32,0.09122090678328448,0.03,118.07442978341493,3.1596566347540778,3.542232893502448,0.3159656634754078
581,49c6b1ee895e59043bcd5e2135f08355,1.0,207.0,302.0,99.0,0.07724978104738553,0.01,106.73605160974093,1.0827428565130415,1.0673605160974093,0.10827428565130415
582,49cee01774f85ef576192e1038cf9cc6,1.0,33.0,390.0,236.0,0.013894677484734698,0.0,243.95847296957663,0.3772140389305925,0.0,0.03772140389305925
